,DB00997,DB00526,DB00544,DB00853,DB00515,DB00441,DB00317,DB08865,DB01229,DB00987,DB00530,DB00675,DB00619,DB00072,DB00254,DB00188,DB00813,DB01698,DB00398,DB01259,DB00958,DB09078,DB01248,DB01101,DB01234,DB08881,DB09330,DB08916,DB00773,DB00563,DB00541,DB00877,DB00002,DB12257,DB01590,DB06287,DB11651,DB00661,DB00136,DB00361,DB00947,DB00248,DB01200,DB00945,DB08899,DB00305,DB00396,DB01268,DB00635,DB01128,DB00252,DB01262,DB01042,DB04115,DB06641,DB09053,DB04690,DB00531,DB09063,DB01204,DB01217,DB00914,DB02546,DB11885,DB09074,DB07232,DB16101,DB00860,DB00818,DB00694,DB12565,DB15588
DB00958,0.15538619377310117,0.3721936841593883,0.15018785229652765,0.11572751247156893,0.08908708063747481,0.17251638983558856,0.08451542547285165,0.0563436169819011,0.14118624160050353,0.14349920066683505,0.03183035070396152,0.03688555567816587,0.08119979429411503,0.2922737253358985,0.11664236870396087,0.06172133998483677,0.10350983390135313,0.13969968905677815,0.061113233135214086,0.07662141663581955,1.0000000000000002,0.08522864845907044,0.1387863006177675,0.11989812986603615,0.14847846772912465,0.05681909897271362,0.052164053095730106,0.10146925788636821,0.13430382733756338,0.05730682550612528,0.13226001425322162,0.1527525231651947,0.2922737253358985,0.0,0.14836636618975407,0.14564381625088385,0.11561466260321601,0.03183035070396152,0.173421993904824,0.13294001880879833,0.13856849886842332,0.07881104062391006,0.16471728186725412,0.08908708063747481,0.11561466260321601,0.1543033499620919,0.2357022603955159,0.11561466260321601,0.1851640199545103,0.06172133998483677,0.18609684207969415,0.17471413945365305,0.11572751247156893,0.09652341781316803,0.07377111135633174,0.13969968905677815,0.2397962597320723,0.16798421022632323,0.07824607964359516,0.11757927025044308,0.03742405942825598,0.041239304942116126,0.08399210511316162,0.11664236870396087,0.14847846772912465,0.20447945297729914,0.1543033499620919,0.18333969940564226,0.05292561240249632,0.15877683720748895,0.09166984970282113,0.18333969940564226
DB09078,0.23175871747841115,0.13878184541334224,0.08960215366342483,0.2531580199220389,0.0531494003452734,0.16467739391852368,0.3697609549990479,0.2689170581811257,0.21057946967096725,0.17122340098907804,0.3038400702934085,0.1980534816610477,0.27451509933939783,0.5106144304109218,0.20876670019176635,0.22093790829559762,0.2058467423981546,0.1666898196384623,0.4192921601778092,0.2590368113879793,0.08522864845907044,1.0000000000000002,0.19319995749601404,0.21459386678629971,0.17716466781757798,0.305084745762712,0.34233212424921244,0.3934879907959017,0.22435206026247334,0.20513569798540737,0.263021319399521,0.14320780207890627,0.5106144304109218,0.0,0.13909571353849887,0.14895630738580834,0.17243942512516183,0.20889004832671834,0.12070759758761329,0.26437362301460327,0.19840809874297355,0.15672903110733746,0.1684635757367738,0.265747001726367,0.17243942512516183,0.22093790829559762,0.20088585092257696,0.15519548261264565,0.20252641593763115,0.1841149235796647,0.11102547633067379,0.20846909961254162,0.1841149235796647,0.2303436924562613,0.15404159684748153,0.2667037114215397,0.1967110445541081,0.1002194704003772,0.2800899198402647,0.1870609494179823,0.11163607017227663,0.17222374095679302,0.2004389408007544,0.4349306253995132,0.23031406816285138,0.3049813797608418,0.1380861926847485,0.20053103312851744,0.15787724448766818,0.23681586673150223,0.23699122097006614,0.16407084528696886
DB01248,0.2641770687603426,0.15819461514694905,0.09727207661715949,0.16864463002406882,0.0,0.20112045694619726,0.12316062408839397,0.15052965166359264,0.8686990835304701,0.1742625780188712,0.10823160722843975,0.21500681238973984,0.21036248913874006,0.4864861847184298,0.1841426273927739,0.2248595066987584,0.2011204569461973,0.14929070342064849,0.17811527045817818,0.1240633679014107,0.1387863006177675,0.19319995749601404,1.0000000000000002,0.23296305053134153,0.24522064936448545,0.15179996660401102,0.21537976464295924,0.17251115087387112,0.195715079227372,0.18093990260125437,0.22485950669875845,0.22259955480133564,0.4864861847184298,0.0,0.21620780054555833,0.2526670808164257,0.15444016395376509,0.13915492357942252,0.1965602086684283,0.21525295650284482,0.2019297980711106,0.16589137376977423,0.2400352730807878,0.3029196256855409,0.18252019376354056,0.17988760535900672,0.19627346860523623,0.16848017885865282,0.19487823913892396,0.17988760535900675,0.20339307661750589,0.20368260427526963,0.18738292224896536,0.12503052875854534,0.10750340619486992,0.19000634980809808,0.2620834318477592,0.06119900613621046,0.1900409688026111,0.15230499150902668,0.10907288200508976,0.16025661604300076,0.22439635583277168,0.12748335742576655,0.18752167304343004,0.23176139912035673,0.18738292224896536,0.2226440880727227,0.20566979869162433,0.28279597320098343,0.19295820966302632,0.20780114886787449
DB01101,0.29343059613624234,0.14642685316435566,0.2521013966653018,0.21853931903038443,0.0,0.36921640634860897,0.3014639334060611,0.23053124319287027,0.22217955809063075,0.45163875217714483,0.2203970724177368,0.20896355709565745,0.2044497731087957,0.5123703926990207,0.20191135200894694,0.19425717247145285,0.23890473351968813,0.298982706574824,0.23081191443384608,0.2250757317768682,0.11989812986603615,0.21459386678629971,0.23296305053134153,1.0,0.22430886163681768,0.2861251557150663,0.24626591373866952,0.28742114187998086,0.2198029160366795,0.18036325667702163,0.20813268479084235,0.21977690231790248,0.5123703926990207,0.0,0.2268078354749304,0.22264587023667806,0.1637446603812667,0.12021658495512916,0.12735695807431854,0.20920278276883902,0.17444809066301298,0.21497149272696867,0.20736758755125537,0.19627025393221553,0.236520064995163,0.23310860696574343,0.16956156135971895,0.2547139161486371,0.17483145522430757,0.21368288971859814,0.14642685316435566,0.351924696171667,0.14569287935358963,0.14176897172994188,0.2786180761275433,0.17587218033813176,0.24528301886792453,0.10574021142908589,0.1477595482432017,0.17269479902200693,0.14134285422946366,0.12979353291279128,0.23791547571544325,0.1652001970982293,0.2803860770460221,0.2574253920840865,0.16997502591252123,0.19234326202820506,0.13325932093055393,0.2831760569774271,0.23081191443384608,0.19234326202820506
DB01234,0.32300105540767277,0.17407765595569782,0.15609763526361564,0.16839382851364082,0.0,0.25819888974716115,0.12297746456210362,0.14054567378526128,0.2494610901255934,0.20134681656420728,0.07939884455672182,0.11501092655705902,0.16878989451394447,0.46094926861887675,0.2182178902359924,0.13471506281091267,0.25819888974716115,0.19165973694608274,0.15244318679334118,0.1114909792657492,0.14847846772912465,0.17716466781757798,0.24522064936448545,0.22430886163681768,0.9999999999999999,0.14173173425406238,0.14638501094227996,0.17401229922129147,0.18425693279752214,0.16081688022566923,0.21994295969128602,0.21773242158072695,0.46094926861887675,0.0,0.22469794928680747,0.2335496832484569,0.09012301173931252,0.09924855569590227,0.21629522817435004,0.2072566680724196,0.25923792368260634,0.18020683530042983,0.2054385448093122,0.16666666666666669,0.19827062582648752,0.19245008972987526,0.35696644673093675,0.19827062582648752,0.5581052602166383,0.1539600717839002,0.14506471329641485,0.2396974985022249,0.14433756729740643,0.10032154423814099,0.13801311186847082,0.13938889959715112,0.24300126677321915,0.07856742013183861,0.14638501094227996,0.17108830085824553,0.09335200560186731,0.10286889997472794,0.15713484026367722,0.14547859349066158,0.2037037037037037,0.19127301391900148,0.12028130608117202,0.5907173488241969,0.13201967239688991,0.2475368857441686,0.13338778844417354,0.2858309752375147
DB08881,0.16995639281750152,0.055512738165336896,0.2688064609902745,0.1841149235796647,0.0531494003452734,0.18526206815833915,0.2857243743174461,0.3193390065900868,0.14038631311397817,0.1926263261127128,0.20889004832671831,0.1760475392542646,0.25836715231943325,0.4511022590343575,0.15657502514382476,0.22093790829559762,0.18526206815833912,0.20002778356615472,0.25522131489084043,0.35046156834844255,0.05681909897271362,0.305084745762712,0.15179996660401102,0.2861251557150663,0.14173173425406238,1.0000000000000004,0.23340826653355393,0.31781722333515133,0.12820117729284186,0.20513569798540737,0.17096385760968866,0.10415112878465912,0.4511022590343575,0.0,0.10116051893709009,0.11171723053935625,0.25865913768774274,0.11394002636002817,0.06897577005006474,0.17184285495949214,0.16534008228581132,0.2037477404395387,0.14038631311397817,0.2125976013810936,0.24141519517522655,0.16570343122169823,0.14062009564580388,0.27590308020025894,0.14729193886373176,0.25776089301153055,0.13878184541334224,0.18762218965128744,0.1841149235796647,0.15356246163750753,0.11002971203391539,0.1666898196384623,0.1967110445541081,0.1002194704003772,0.24896881763579087,0.23382618677247785,0.13396328420673195,0.14762034939153687,0.2004389408007544,0.2261639252077469,0.3011799352898825,0.20332091984056122,0.1841149235796647,0.12761065744542022,0.15787724448766818,0.15787724448766818,0.2005310331285175,0.12761065744542022
DB09330,0.2411408164541228,0.1019294382875251,0.10968169942141634,0.21128856368212912,0.0,0.22677868380553634,0.2931763649279745,0.18516401995451026,0.21910418644624854,0.2161438102702613,0.2789472175017627,0.30304576336566325,0.4150996173302168,0.5168611845275891,0.19166296949998196,0.253546276418555,0.2645751311064591,0.19894334452942297,0.2510482226267169,0.22382548415701317,0.052164053095730106,0.34233212424921244,0.21537976464295924,0.24626591373866952,0.14638501094227996,0.23340826653355393,0.9999999999999999,0.36125050934487346,0.20597146021777488,0.2511059282297378,0.289767173049777,0.11952286093343936,0.5168611845275891,0.0,0.11609086505314299,0.12535663410560174,0.2532990347445214,0.2615130164079025,0.11081832770072812,0.2912569883869596,0.18215302221567492,0.30216609311120096,0.19332722333492516,0.26837252006084666,0.1583118967153259,0.18593393604027367,0.18442777839082938,0.22163665540145622,0.16903085094570333,0.20283702113484398,0.15289415743128765,0.22966770070528583,0.1901597073139162,0.2290948974763284,0.10101525445522107,0.27546001550227794,0.22984818615609154,0.09200874124564723,0.2571428571428572,0.17173551629643674,0.18448201388042723,0.22587697572631282,0.2530240384255299,0.25555062599997597,0.24397501823713327,0.2053296830603033,0.16903085094570328,0.1506289335760301,0.1739313106957345,0.24640269015229058,0.30125786715206027,0.16736548175114457
DB08916,0.17934873511036284,0.1487044791289829,0.16001422411879948,0.1643989873053573,0.047457899787624956,0.20218402107579708,0.6153077308173558,0.2851426069641405,0.17549427369736506,0.19110994086122907,0.44086798176245545,0.2161438102702613,0.27395615534602447,0.5191710962126942,0.17087668565033004,0.180838886035893,0.22056438662814234,0.22325977446487583,0.30928058136168074,0.46259573791221065,0.10146925788636821,0.3934879907959017,0.17251115087387112,0.28742114187998086,0.17401229922129147,0.31781722333515133,0.36125050934487346,1.0,0.18601823728544628,0.19843281603361562,0.2113701265354594,0.13949716649258315,0.5191710962126942,0.0,0.13549162565314346,0.14408910701947863,0.18476851073831602,0.1865210692071927,0.13857638305373698,0.18885055072700038,0.1919250434911851,0.251902280868858,0.21310018948965756,0.2135605490443123,0.18476851073831602,0.14795908857482157,0.17937400083354382,0.21556326252803537,0.180838886035893,0.24659848095803594,0.09913631941932194,0.186145197762485,0.18494886071852695,0.2056773510573183,0.17684493567566834,0.22325977446487583,0.19161409458665393,0.15660307954993904,0.27788500718836423,0.16702953813186466,0.15949044456578,0.15378117130731137,0.2237186850713415,0.29515063885057,0.2689280987965414,0.18154831053289933,0.1643989873053573,0.162779253348253,0.14097096860865024,0.1832622591912453,0.2604468053572048,0.162779253348253
DB00773,0.32138199230281367,0.15745916432444335,0.11295649894498098,0.13055824196677335,0.0,0.19462473604038075,0.19069251784911845,0.15891043154093204,0.19909945245071203,0.24283339755490585,0.14363791428130826,0.10403129732205986,0.13740858372430334,0.41863233489870527,0.2302830932359191,0.12185435916898847,0.1556997888323046,0.2679242576717936,0.1378900506653384,0.17288123177163914,0.13430382733756338,0.22435206026247334,0.195715079227372,0.2198029160366795,0.18425693279752214,0.12820117729284186,0.20597146021777488,0.18601823728544628,0.9999999999999997,0.11313893217116629,0.18651177423824764,0.2092555346648656,0.41863233489870527,0.0,0.21520264493646468,0.19951732389553362,0.1141270638770543,0.17954739285163532,0.09782319760890369,0.18747070998966744,0.20322425483123477,0.1333662673423161,0.15927956196056964,0.17588161767036212,0.14673479641335554,0.1914854215512676,0.2089277235093362,0.14673479641335554,0.17407765595569782,0.12185435916898847,0.10497277621629558,0.23652495839563306,0.0870388279778489,0.3266793038882825,0.12483755678647183,0.14184225406153778,0.18598708280026727,0.09475587393582685,0.1765469659009499,0.1768630753141527,0.10555008273018725,0.06978631577988531,0.09475587393582685,0.19738550848793066,0.1340050420345616,0.11534196721631888,0.19583736295016002,0.18959881966484032,0.1791244302079596,0.3283947887145926,0.12065379433217112,0.15512630699850571
DB00563,0.14024885950870325,0.05598925109558542,0.12049504662575557,0.20890725544918332,0.0,0.2283750695977849,0.13561270072416207,0.18646746349572282,0.2265461887154396,0.2590397350658073,0.17237710541432058,0.2663380569710851,0.2931580538930053,0.42556317518225534,0.19301216174448899,0.3342516087186933,0.2283750695977849,0.1344965278278173,0.20225236112205355,0.15368255536133624,0.05730682550612528,0.20513569798540737,0.18093990260125437,0.18036325667702163,0.16081688022566923,0.20513569798540737,0.2511059282297378,0.19843281603361562,0.11313893217116629,0.9999999999999999,0.15916743272318729,0.13130643285972254,0.42556317518225534,0.0,0.14028969006053302,0.13771534860493698,0.19131158091484032,0.1723771054143206,0.10435177140809472,0.14665363136764376,0.13340746919301402,0.22130411709653772,0.1699096415365797,0.21442250696755896,0.1739196190134912,0.18569533817705183,0.12156613477096617,0.19131158091484032,0.14855627054164147,0.16712580435934665,0.13997312773896353,0.231284423442149,0.3249668418098407,0.09680038658279579,0.08877935232369503,0.21855685772020308,0.18036325667702163,0.07580980435789034,0.15694120514358612,0.16508332072280235,0.13511320473331345,0.19851666679418603,0.27796928264559795,0.15791904142730917,0.16081688022566926,0.2050661957987655,0.16248342090492035,0.16547920455440746,0.1910789265895446,0.12738595105969638,0.31257183082499185,0.1470926262705844
DB00541,0.2757310177260549,0.10768262306348698,0.11587244366483036,0.17857142857142852,0.0,0.17569105537498345,0.20865621238292043,0.1956151991089879,0.2505333655464219,0.16606805534831323,0.1915496600194902,0.17074694419062764,0.20047040441303524,0.5144035477137098,0.17548350532571264,0.17142857142857143,0.2555506259999759,0.1552041360728889,0.16973957879600124,0.1536982364547255,0.13226001425322162,0.263021319399521,0.22485950669875845,0.20813268479084235,0.21994295969128602,0.17096385760968866,0.289767173049777,0.2113701265354594,0.18651177423824764,0.15916743272318729,0.9999999999999999,0.17172593257387586,0.5144035477137098,0.0,0.16679497050912237,0.19262853213235487,0.16055756769971893,0.1915496600194902,0.17393736500802884,0.7897539744795119,0.17960530202677494,0.24321615164535676,0.2941043856414518,0.26805548212375485,0.2006969596246487,0.24285714285714285,0.20263089807627863,0.24083635154957844,0.24285714285714288,0.17142857142857146,0.19382872151427658,0.16175386202065653,0.19642857142857137,0.2531960742121622,0.17074694419062764,0.2328062041093334,0.24975922174901083,0.07776157913597391,0.19317811536651805,0.145143002285932,0.13859178573504738,0.17181079837227278,0.19440394783993478,0.2834733547569204,0.26118226463340216,0.2524149167425064,0.14285714285714282,0.2546093681940019,0.17149858514250882,0.2817476755912645,0.22631943839466834,0.1414496489966677
DB00877,0.2254885150568321,0.1918806447200494,0.11470786693528087,0.1237436867076458,0.04082482904638631,0.18973665961010278,0.15491933384829665,0.1678292783356547,0.19409899176618917,0.19727878476642874,0.1021054940485262,0.11832159566199234,0.1364382080481293,0.4658069736957199,0.16035674514745465,0.11313708498984762,0.18973665961010278,0.15364425591947517,0.09801960588196071,0.09363291775690447,0.1527525231651947,0.14320780207890627,0.22259955480133564,0.21977690231790248,0.21773242158072695,0.10415112878465912,0.11952286093343936,0.13949716649258315,0.2092555346648656,0.13130643285972254,0.17172593257387586,1.0,0.4658069736957199,0.0,0.9324344278629737,0.9153240856757686,0.0927172649945531,0.13127849234810512,0.21192517713040704,0.17260884807271526,0.16510016510024766,0.13242443839434612,0.2803652103289399,0.1428869016623521,0.14569855927715486,0.21213203435596428,0.1851640199545103,0.1324532357065044,0.19798989873223333,0.12727922061357858,0.10660035817780522,0.20816659994661332,0.14142135623730948,0.13269776053940743,0.13522468075656266,0.14084056792618557,0.1923047895281647,0.11547005383792518,0.16733200530681508,0.12572371141874245,0.08574929257125441,0.0944911182523068,0.1347150628109127,0.13363062095621223,0.1905158688831361,0.15617376188860607,0.1237436867076458,0.19603921176392142,0.16977493752543307,0.21828206253269972,0.11202240672224081,0.18203641092364126
DB00002,0.537078568120175,0.3323340504622175,0.3188075408103868,0.41212312956417035,0.03919001878945916,0.4813666914889585,0.47683435477592595,0.4367047308591401,0.48701184159074806,0.47945915852711485,0.424739161670361,0.42497214943205786,0.4870441010647471,1.000000000000005,0.4428695238174922,0.44800208437328654,0.5110003767007413,0.43369567642955364,0.4448683598095146,0.4526272900590375,0.2922737253358985,0.5106144304109218,0.4864861847184298,0.5123703926990207,0.46094926861887675,0.4511022590343575,0.5168611845275891,0.5191710962126942,0.41863233489870527,0.42556317518225534,0.5144035477137098,0.4658069736957199,1.000000000000005,0.004571216621155248,0.46885957302630704,0.48030494072413077,0.40929936442906,0.38806623562346954,0.3487521211703232,0.5063731687516981,0.4423753596712589,0.4507037365010725,0.5052501393021425,0.49360761761009264,0.43533467903031664,0.42731511943830064,0.43167667128454956,0.4516824347101756,0.45834556684077943,0.4350727312889204,0.37716503674157825,0.4713954279535346,0.42343631351299077,0.36395412514069087,0.29593515133177845,0.45008363721231687,0.5098587731269667,0.22609087957141835,0.44419465435616273,0.38833997290564604,0.32769410245556274,0.37837888838848605,0.4513020280939207,0.4367609786613888,0.49889515982771804,0.4840269771785389,0.41939589067412636,0.4659916056709736,0.42240817742796605,0.5199722709021419,0.46471140895209734,0.3975010812110915
DB12257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004571216621155248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004571216621155248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB01590,0.23054084926172008,0.18637095747658097,0.11141412945539658,0.137360563948689,0.0,0.23036066881273173,0.1630102053370437,0.17554945190143165,0.18852560660029855,0.2235497770177629,0.113341283243814,0.1313418206606237,0.1445678209772805,0.46885957302630704,0.16873159278662866,0.1098884511589512,0.1842885350501854,0.16166853474090326,0.09520505742697934,0.10231237042710944,0.14836636618975407,0.13909571353849887,0.21620780054555833,0.2268078354749304,0.22469794928680747,0.10116051893709009,0.11609086505314299,0.13549162565314346,0.21520264493646468,0.14028969006053302,0.16679497050912237,0.9324344278629737,0.46885957302630704,0.0,0.9999999999999999,0.916823885888587,0.09005496868564146,0.12750894364929075,0.20583992842432333,0.16765253385080123,0.16035945623472073,0.12862198484302886,0.2827884099004478,0.13878402750067523,0.1415149507917223,0.21977690231790245,0.17984719479905417,0.1286499552652021,0.20604084592303354,0.1236245075538201,0.10353942082032276,0.21774229673875095,0.137360563948689,0.12888745877839605,0.14775954824320164,0.14923249360698762,0.1867829233322956,0.11215443081840884,0.16252721107440024,0.1570032815967117,0.08328707558159619,0.09177788727679403,0.1308468359548103,0.12979353291279128,0.19826289642953604,0.1516893669935528,0.12019049345510288,0.19041011485395867,0.1648999966010409,0.21201428134419542,0.1224065024061163,0.1768093923643902
DB06287,0.23762590166504466,0.1829510163408919,0.10936965981495177,0.13483997249264842,0.0,0.21105794120443452,0.14770978917519925,0.16001893827313257,0.20562903028816626,0.20377276933717503,0.09735376873170823,0.11281521496355323,0.14191497503737985,0.48030494072413077,0.1656353372172283,0.12135597524338358,0.19598237397554635,0.1464940500716952,0.12016032071277437,0.08927548420311772,0.14564381625088385,0.14895630738580834,0.2526670808164257,0.22264587023667806,0.2335496832484569,0.11171723053935625,0.12535663410560174,0.14408910701947863,0.19951732389553362,0.13771534860493698,0.19262853213235487,0.9153240856757686,0.48030494072413077,0.0,0.916823885888587,1.0000000000000002,0.11366028456361238,0.1390768124738689,0.22732056912722476,0.1936189167177767,0.16952581789376897,0.1377400886300364,0.2878806424034327,0.15569978883230462,0.16417596659188455,0.21574395598823748,0.1912592130593624,0.1515470460848165,0.21574395598823748,0.1618079669911781,0.10163945352271772,0.21374668579336079,0.1516949690542295,0.126522350350995,0.12893167424406085,0.15870188757766984,0.20954905434040288,0.11009637651263607,0.17094086468945693,0.13699754905014835,0.1144622395293525,0.09009374626955588,0.14679516868351478,0.1274117978594064,0.1946247360403808,0.17868700725904196,0.11798497593106738,0.2002672011879573,0.16187405152200812,0.21968621277986813,0.12016032071277437,0.18691605444209347
DB11651,0.12575445656392525,0.14119562368122623,0.15193428136569098,0.23414645289542346,0.0,0.16754156331667822,0.20519567041703085,0.20519567041703085,0.14282799726001058,0.21775177815467112,0.21252319110217677,0.15672078199387574,0.2628608309814103,0.40929936442906,0.14159846508095775,0.2060488785479727,0.2303696495604325,0.23742458651628184,0.1854716280248858,0.26354213716778885,0.11561466260321601,0.17243942512516183,0.15444016395376509,0.1637446603812667,0.09012301173931252,0.25865913768774274,0.2532990347445214,0.18476851073831602,0.1141270638770543,0.19131158091484032,0.16055756769971893,0.0927172649945531,0.40929936442906,0.0,0.09005496868564146,0.11366028456361238,1.0000000000000002,0.23184348120237463,0.08771929824561406,0.188280238907794,0.11775104429418558,0.15945495774497997,0.17139359671201268,0.21629522817435015,0.26315789473684215,0.09365858115816941,0.10218988991416098,0.14035087719298248,0.09365858115816941,0.2060488785479727,0.22591299788996194,0.19088542889273333,0.11707322644771173,0.1367041492012887,0.06716604942594674,0.23742458651628182,0.30929546960905935,0.025490637096729087,0.18997427605839107,0.11894651701745163,0.3634486803394037,0.1251565435804397,0.1529438225803745,0.1769980813511972,0.23431983052221256,0.20685720094603033,0.21073180760588112,0.09273581401244288,0.16062314155080887,0.1284985132406471,0.18547162802488576,0.0741886512099543
DB00661,0.19042088613053396,0.031098520678556143,0.06692744814102546,0.12892765578234916,0.0,0.09225312080288851,0.2448041625752806,0.18831089428867737,0.12583221237211148,0.09592022754223367,0.2127659574468085,0.22190115272469205,0.180923255062985,0.38806623562346954,0.1559362351170901,0.16502739940140695,0.18450624160577703,0.14940878722263054,0.1429762897859917,0.17072205940667412,0.03183035070396152,0.20889004832671834,0.13915492357942252,0.12021658495512916,0.09924855569590227,0.11394002636002817,0.2615130164079025,0.1865210692071927,0.17954739285163532,0.1723771054143206,0.1915496600194902,0.13127849234810512,0.38806623562346954,0.0,0.12750894364929075,0.1390768124738689,0.23184348120237463,0.9999999999999999,0.19320290100197887,0.17772415169356223,0.2593482142316005,0.22828105867869256,0.17301929201165325,0.17864740025262413,0.17388261090178098,0.12377054955105522,0.11253728415158593,0.15456232080158308,0.10314212462587935,0.24754109910211042,0.09329556203566843,0.07007127538005775,0.2320697804082285,0.2795860558525712,0.09862273454430757,0.09338049201414408,0.1602887799401722,0.0842151921066519,0.19177621203246187,0.10479250341244922,0.300187675964556,0.22052713856798853,0.1403586535110865,0.2533963820652714,0.1389479779742632,0.1366817067004544,0.12892765578234916,0.10212592127570835,0.21226474130316747,0.1591985559773756,0.18382665829627504,0.08170073702056668
DB00136,0.1414737636344159,0.19767387315371676,0.030386856273138196,0.09365858115816939,0.0,0.14659886790209342,0.10259783520851543,0.13679711361135388,0.14282799726001058,0.10887588907733556,0.07728116040079154,0.089554732567929,0.08214400968169071,0.3487521211703232,0.12389865694583803,0.1311220136214372,0.16754156331667822,0.11871229325814092,0.11128297681493146,0.07751239328464378,0.173421993904824,0.12070759758761329,0.1965602086684283,0.12735695807431854,0.21629522817435004,0.06897577005006474,0.11081832770072812,0.13857638305373698,0.09782319760890369,0.10435177140809472,0.17393736500802884,0.21192517713040704,0.3487521211703232,0.0,0.20583992842432333,0.22732056912722476,0.08771929824561406,0.19320290100197887,1.0000000000000002,0.13448588493413857,0.2691452441009956,0.19134594929397597,0.19995919616401484,0.08111071056538129,0.12280701754385966,0.14985372985307105,0.22481775781115415,0.15789473684210528,0.2060488785479727,0.16858544608470497,0.0564782494724905,0.14846644469434814,0.11707322644771173,0.09764582085806336,0.15672078199387574,0.15263009133189545,0.18193851153474078,0.07647191129018727,0.1424807070437933,0.07136791021047098,0.15900879764848913,0.10012523486435176,0.10196254838691635,0.10619884881071831,0.10814761408717502,0.16548576075682428,0.07024393586862704,0.22256595362986292,0.16062314155080887,0.14456082739572798,0.11128297681493146,0.24111311643235145
DB00361,0.27714866726455073,0.10823626487770477,0.1164681928033949,0.17948953965443454,0.0,0.16054032476698396,0.22283706466455747,0.18351287678257672,0.22992394477045242,0.1669218813123451,0.19253449766802577,0.17162482629699222,0.2015011073736305,0.5063731687516981,0.16281760623877714,0.17230995806825714,0.27291855210387267,0.16900228154620142,0.1706122816116986,0.1544884639589598,0.13294001880879833,0.26437362301460327,0.21525295650284482,0.20920278276883902,0.2072566680724196,0.17184285495949214,0.2912569883869596,0.18885055072700038,0.18747070998966744,0.14665363136764376,0.7897539744795119,0.17260884807271526,0.5063731687516981,0.0,0.16765253385080123,0.1936189167177767,0.188280238907794,0.17772415169356223,0.13448588493413857,1.0000000000000002,0.16763381949746387,0.23224329710725258,0.2956165004191531,0.2694336684941455,0.21517741589462172,0.2441057739300309,0.18800557758153694,0.21517741589462172,0.2297466107576762,0.15795079489590239,0.17317802380432765,0.16258550689592155,0.17948953965443457,0.20958647466634364,0.17162482629699222,0.20800280805686328,0.2649901915071961,0.09770173029342488,0.18203561774184973,0.12765308825538593,0.15671738767525903,0.17269415020200068,0.21494380664553475,0.28493081091786,0.2625251128917315,0.25371268836493943,0.14359163172354764,0.24170073228323968,0.14775457007335566,0.27088337846781874,0.2417007322832397,0.1421769013430822
DB00947,0.21100998983696245,0.13538259026847058,0.11654330934961299,0.13470397652008115,0.0,0.20080483222562476,0.18035210484058706,0.19674775073518588,0.1780320865910524,0.1670295381318647,0.14819897956091455,0.15026857675938213,0.1732766974979083,0.4423753596712589,0.2036532699906392,0.12572371141874245,0.20080483222562473,0.1951284001462312,0.19561932335813415,0.16350664613972232,0.13856849886842332,0.19840809874297355,0.2019297980711106,0.17444809066301298,0.25923792368260634,0.16534008228581132,0.18215302221567492,0.1919250434911851,0.20322425483123477,0.13340746919301402,0.17960530202677494,0.16510016510024766,0.4423753596712589,0.0,0.16035945623472073,0.16952581789376897,0.11775104429418558,0.2593482142316005,0.2691452441009956,0.16763381949746387,0.9999999999999999,0.25991331672562246,0.21911641426591066,0.15554275420956382,0.20185893307574665,0.16164477182409742,0.3135447206678483,0.18503735531943447,0.23348689263480737,0.2155263624321299,0.13538259026847058,0.16269036695641684,0.15715463927342804,0.1498011772546277,0.1717355162964367,0.1463463001096734,0.2442273269282182,0.09776474334756886,0.18215302221567492,0.18247916933846392,0.13068205256070964,0.12000384018432982,0.19552948669513773,0.18668216415808594,0.20739033894608502,0.21817496353345528,0.15715463927342804,0.24897004791035252,0.21561438627179413,0.2002133586809517,0.12448502395517624,0.266753622761092
